clip,id,frame,latitude,longitude
1_07_01_00,92,4556.0,-13.52287187828809,-71.9613669297485
1_07_01_00,92,4557.0,-13.522871870571695,-71.96136691877034
1_07_01_00,92,4558.0,-13.522871855075705,-71.96136690550506
1_07_01_00,92,4559.0,-13.522871841324864,-71.96136689380374
1_07_01_00,92,4560.0,-13.522871829145231,-71.96136688350728
1_07_01_00,92,4561.0,-13.522871818379178,-71.96136687447168
1_07_01_00,92,4562.0,-13.522871808883902,-71.96136686656668
1_07_01_00,92,4563.0,-13.522871767059112,-71.96136687129476
1_07_01_00,92,4564.0,-13.522871737340715,-71.96136685325862
1_07_01_00,92,4565.0,-13.522871720907931,-71.9613668669271
1_07_01_00,92,4566.0,-13.52287170644766,-71.96136687927394
1_07_01_00,92,4567.0,-13.52287169375825,-71.96136689042059
1_07_01_00,92,4568.0,-13.522871682657108,-71.96136690047767
1_07_01_00,92,4569.0,-13.522871672978994,-71.96136690954597
1_07_01_00,92,4570.0,-13.522871664574438,-71.96136691771724
1_07_01_00,92,4571.0,-13.522871648627266,-71.96136692147859
1_07_01_00,92,4572.0,-13.522871634638827,-71.96136692489317
1_07_01_00,92,4573.0,-13.522871655919237,-71.96136691635627
1_07_01_00,92,4574.0,-13.522871691269481,-71.96136688997514
1_07_01_00,92,4575.0,-13.522871724198259,-71.9613668925347
1_07_01_00,92,4576.0,-13.522871753706088,-71.9613668949013
1_07_01_00,92,4577.0,-13.522871788796747,-71.96136690068492
1_07_01_00,92,4578.0,-13.522871811474628,-71.96136690231826
1_07_01_00,92,4579.0,-13.522871847836909,-71.96136688502567
1_07_01_00,92,4580.0,-13.522871880245706,-71.96136686967735
1_07_01_00,92,4581.0,-13.522871909090346,-71.96136685607877
1_07_01_00,92,4582.0,-13.522871926055792,-71.96136684046037
1_07_01_00,92,4583.0,-13.52287194107341,-71.96136682664724
1_07_01_00,92,4584.0,-13.522871954339598,-71.96136681445677
1_07_01_00,92,4585.0,-13.52287196603211,-71.96136680372378
1_07_01_00,92,4586.0,-13.522871976311794,-71.96136679429883
1_07_01_00,92,4587.0,-13.522871985324137,-71.96136678604668
1_07_01_00,92,4588.0,-13.522871993200697,-71.96136677884519
1_07_01_00,92,4589.0,-13.522872000060378,-71.96136677258392
1_07_01_00,92,4590.0,-13.522872006010607,-71.96136676716313
1_07_01_00,92,4591.0,-13.522872011148399,-71.96136676249272
1_07_01_00,92,4592.0,-13.52287201556133,-71.96136675849147
1_07_01_00,92,4593.0,-13.522872019328393,-71.96136675508605
1_07_01_00,92,4594.0,-13.522872022520826,-71.96136675221038
1_07_01_00,92,4595.0,-13.522872025202815,-71.96136674980498
1_07_01_00,92,4596.0,-13.522872027432168,-71.96136674781621
1_07_01_00,92,4597.0,-13.522872029260911,-71.96136674619589
1_07_01_00,92,4598.0,-13.52287203073582,-71.96136674490064
1_07_01_00,92,4599.0,-13.522872040559653,-71.96136674748398
1_07_01_00,92,4600.0,-13.52287203309322,-71.96136676870496
1_07_01_00,92,4601.0,-13.522872026283324,-71.96136678775672
1_07_01_00,92,4602.0,-13.522872020073125,-71.96136680484479
1_07_01_00,92,4603.0,-13.522872014410634,-71.96136682015614
1_07_01_00,92,4604.0,-13.522872009248319,-71.96136683386077
1_07_01_00,92,4605.0,-13.522871995877573,-71.9613668425203
1_07_01_00,92,4606.0,-13.52287198386432,-71.96136685025816
1_07_01_00,92,4607.0,-13.5228719730803,-71.96136685716361
1_07_01_00,92,4608.0,-13.52287196340886,-71.96136686331764
1_07_01_00,92,4609.0,-13.522871963411498,-71.96136687238705
1_07_01_00,92,4610.0,-13.522871972050565,-71.96136688404808
1_07_01_00,92,4611.0,-13.522871979721318,-71.96136689441589
1_07_01_00,92,4612.0,-13.522871986520004,-71.96136690361843
1_07_01_00,92,4613.0,-13.52287199253388,-71.96136691177163
1_07_01_00,92,4614.0,-13.522872013931025,-71.96136690017457
1_07_01_00,92,4615.0,-13.522872032941754,-71.96136688977424
1_07_01_00,92,4616.0,-13.522872049803487,-71.96136688045604
1_07_01_00,92,4617.0,-13.522872064731303,-71.96136687211592
1_07_01_00,92,4618.0,-13.522872077919965,-71.96136686465947
1_07_01_00,92,4619.0,-13.522872089545803,-71.96136685800094
1_07_01_00,92,4620.0,-13.522872099768394,-71.9613668520626
1_07_01_00,92,4621.0,-13.522872101323605,-71.96136686915679
1_07_01_00,92,4622.0,-13.522872093893898,-71.96136688081377
1_07_01_00,92,4623.0,-13.522872103194015,-71.96136687239948
1_07_01_00,92,4624.0,-13.52287211134698,-71.96136686487763
1_07_01_00,92,4625.0,-13.522872118471858,-71.9613668581616
1_07_01_00,92,4626.0,-13.522872124676283,-71.96136685217287
1_07_01_00,92,4627.0,-13.522872121397224,-71.96136684324878
1_07_01_00,92,4628.0,-13.522872109663961,-71.96136683171488
1_07_01_00,92,4629.0,-13.52287209040422,-71.96136681786429
1_07_01_00,92,4630.0,-13.522872057040994,-71.96136682433843
1_07_01_00,92,4631.0,-13.522872027201144,-71.96136683015929
1_07_01_00,92,4632.0,-13.522872000545345,-71.96136683538829
1_07_01_00,92,4633.0,-13.522871976765252,-71.96136684008131
1_07_01_00,92,4634.0,-13.522871963006631,-71.96136682190118
1_07_01_00,92,4635.0,-13.522871950785664,-71.96136680571534
1_07_01_00,92,4636.0,-13.52287193994955,-71.96136679132734
1_07_01_00,92,4637.0,-13.522871939025531,-71.9613667821525
1_07_01_00,92,4638.0,-13.522871946945738,-71.9613667776389
1_07_01_00,92,4639.0,-13.522871945416513,-71.96136677010115
1_07_01_00,92,4640.0,-13.522871944118204,-71.96136676346353
1_07_01_00,92,4641.0,-13.522871935598484,-71.96136678001173
1_07_01_00,92,4642.0,-13.522871944159926,-71.96136677606744
1_07_01_00,92,4643.0,-13.52287195186119,-71.96136677262054
1_07_01_00,92,4644.0,-13.522871958783334,-71.96136676961896
1_07_01_00,92,4645.0,-13.522871973664072,-71.96136677060878
1_07_01_00,92,4646.0,-13.522871986964084,-71.96136677156376
1_07_01_00,92,4647.0,-13.522871998836727,-71.96136677248384
1_07_01_00,92,4648.0,-13.52287200200235,-71.9613667957454
1_07_01_00,92,4649.0,-13.522872004813157,-71.9613668165438
1_07_01_00,92,4650.0,-13.522872007304365,-71.9613668351169
1_07_01_00,92,4651.0,-13.522872009507909,-71.96136685168072
1_07_01_00,92,4652.0,-13.522872011452746,-71.96136686643143
1_07_01_00,92,4653.0,-13.522872013165102,-71.96136687954713
1_07_01_00,92,4654.0,-13.52287201466873,-71.9613668911893
1_07_01_00,92,4655.0,-13.522872015985142,-71.9613669015045
1_07_01_00,92,4656.0,-13.52287201713379,-71.96136691062557
1_07_01_00,92,4657.0,-13.522872018132274,-71.9613669186729
1_07_01_00,92,4658.0,-13.522872018996496,-71.9613669257555
1_07_01_00,92,4659.0,-13.52287201974083,-71.9613669319722
1_07_01_00,92,4660.0,-13.522872020378244,-71.96136693741227
1_07_01_00,92,4661.0,-13.522872020920449,-71.96136694215663
1_07_01_00,92,4662.0,-13.522872021377998,-71.96136694627836
1_07_01_00,92,4663.0,-13.522872021760403,-71.96136694984352
1_07_01_00,92,4664.0,-13.522872022076228,-71.9613669529118
1_07_01_00,92,4665.0,-13.522872022333189,-71.96136695553704
1_07_01_00,92,4666.0,-13.52287202253821,-71.96136695776786
1_07_01_00,92,4667.0,-13.522872015275428,-71.96136698205704
1_07_01_00,92,4668.0,-13.522872016201243,-71.96136698119089
1_07_01_00,92,4669.0,-13.522872009589557,-71.9613670027009
1_07_01_00,92,4670.0,-13.522871995010629,-71.9613670181588
1_07_01_00,92,4671.0,-13.522871982007697,-71.96136703179371
1_07_01_00,92,4672.0,-13.522871970427138,-71.96136704379062
1_07_01_00,92,4673.0,-13.522871968802491,-71.9613670579101
1_07_01_00,92,4674.0,-13.522871976065856,-71.9613670739134
1_07_01_00,92,4675.0,-13.522871982579165,-71.96136708799257
1_07_01_00,92,4676.0,-13.522871988413973,-71.96136710034467
1_07_01_00,92,4677.0,-13.522871993635318,-71.96136711114819
1_07_01_00,92,4678.0,-13.522871998302291,-71.96136712056452
1_07_01_00,92,4679.0,-13.522871993794663,-71.96136712514691
1_07_01_00,92,4680.0,-13.522871989777343,-71.96136712901038
1_07_01_00,92,4681.0,-13.522871994876711,-71.96136713582857
1_07_01_00,92,4682.0,-13.522871990757903,-71.96136713809835
1_07_01_00,92,4683.0,-13.52287198709059,-71.96136713990668
1_07_01_00,92,4684.0,-13.522871983830367,-71.96136714130895
1_07_01_00,92,4685.0,-13.522871972261823,-71.96136713876197
1_07_01_00,92,4686.0,-13.522871970641368,-71.96136713988652
1_07_01_00,92,4687.0,-13.522871960550205,-71.96136713710794
1_07_01_00,92,4688.0,-13.522871951584932,-71.9613671344489
1_07_01_00,92,4689.0,-13.522871943633902,-71.96136713190637
1_07_01_00,92,4690.0,-13.522871936595882,-71.96136712947708
1_07_01_00,92,4691.0,-13.522871930379132,-71.96136712715771
1_07_01_00,92,4692.0,-13.522871933577086,-71.96136712853817
1_07_01_00,92,4693.0,-13.522871936495049,-71.9613671296311
1_07_01_00,92,4694.0,-13.522871947833433,-71.96136713406442
1_07_01_00,92,4695.0,-13.522871949319118,-71.96136713429225
1_07_01_00,92,4696.0,-13.522871950683864,-71.96136713436452
1_07_01_00,92,4697.0,-13.522871969288977,-71.96136714148888
1_07_01_00,92,4698.0,-13.522871985905617,-71.96136714771696
1_07_01_00,92,4699.0,-13.52287200072721,-71.96136715314245
1_07_01_00,92,4700.0,-13.522872013929279,-71.96136715785002
1_07_01_00,92,4701.0,-13.522872016997038,-71.96136715832372
1_07_01_00,92,4702.0,-13.522872002343394,-71.9613671514305
1_07_01_00,92,4703.0,-13.522871989240146,-71.96136714516003
1_07_01_00,92,4704.0,-13.522871977537433,-71.9613671394573
1_07_01_00,92,4705.0,-13.52287196709919,-71.9613671342721
1_07_01_00,92,4706.0,-13.522871957801904,-71.96136712955857
1_07_01_00,92,4707.0,-13.52287194953349,-71.96136712527485
1_07_01_00,92,4708.0,-13.52287194219228,-71.96136712138276
1_07_01_00,92,4709.0,-13.522871935686084,-71.96136711784746
1_07_01_00,92,4710.0,-13.522871929931323,-71.9613671146371
1_07_01_00,92,4711.0,-13.522871924852277,-71.96136711172265
1_07_01_00,92,4712.0,-13.5228719290566,-71.96136711267111
1_07_01_00,92,4713.0,-13.522871915510548,-71.96136710628738
1_07_01_00,92,4714.0,-13.522871919602894,-71.96136708171126
1_07_01_00,92,4715.0,-13.522871915878639,-71.96136708221097
1_07_01_00,92,4716.0,-13.522871920055104,-71.9613670602193
1_07_01_00,92,4717.0,-13.52287192383788,-71.9613670406174
1_07_01_00,92,4718.0,-13.522871927262788,-71.96136702317047
1_07_01_00,92,4719.0,-13.52287193036245,-71.96136700766567
1_07_01_00,92,4720.0,-13.52287193316659,-71.96136699391016
1_07_01_00,92,4721.0,-13.522871943134163,-71.96136695931494
1_07_01_00,92,4722.0,-13.522871952047911,-71.9613669285795
1_07_01_00,92,4723.0,-13.522871960010148,-71.96136690131922
1_07_01_00,92,4724.0,-13.522871967113664,-71.96136687718592
1_07_01_00,92,4725.0,-13.522871973442582,-71.96136685586431
1_07_01_00,92,4726.0,-13.522871979073175,-71.96136683706905
1_07_01_00,92,4727.0,-13.522871984074563,-71.96136682054197
1_07_01_00,92,4728.0,-13.522871995930144,-71.96136678367061
1_07_01_00,92,4729.0,-13.522872006466644,-71.96136675106344
1_07_01_00,92,4730.0,-13.522872023230592,-71.96136669992636
1_07_01_00,92,4731.0,-13.522872038115413,-71.96136665467428
1_07_01_00,92,4732.0,-13.522872051309184,-71.96136661471122
1_07_01_00,92,4733.0,-13.522872070387704,-71.96136655716509
1_07_01_00,92,4734.0,-13.522872087289299,-71.96136650632451
1_07_01_00,92,4735.0,-13.522872102233794,-71.96136646150602
1_07_01_00,92,4736.0,-13.522872124067558,-71.96136642568365
1_07_01_00,92,4737.0,-13.522872142125836,-71.96136636843143
1_07_01_00,92,4738.0,-13.522872158052202,-71.96136631799796
1_07_01_00,92,4739.0,-13.522872179449326,-71.96136625141109
1_07_01_00,92,4740.0,-13.522872198321942,-71.96136619274672
1_07_01_00,92,4741.0,-13.522872222304448,-71.96136611894522
1_07_01_00,92,4742.0,-13.522872250816553,-71.961366031726
1_07_01_00,92,4743.0,-13.522872291960518,-71.9613659362311
1_07_01_00,92,4744.0,-13.52287232833755,-71.96136585206328
1_07_01_00,92,4745.0,-13.52287238374597,-71.96136573730831
1_07_01_00,92,4746.0,-13.522872432747551,-71.961365636149
1_07_01_00,92,4747.0,-13.522872489373594,-71.96136547724377
1_07_01_00,92,4748.0,-13.522872546664951,-71.9613653149089
1_07_01_00,92,4749.0,-13.522872597183321,-71.96136517174182
1_07_01_00,92,4750.0,-13.52287265621993,-71.9613650017181
1_07_01_00,92,4751.0,-13.522872725354462,-71.96136485913517
1_07_01_00,92,4752.0,-13.522872777714591,-71.96136473033984
1_07_01_00,92,4753.0,-13.522872845443986,-71.96136455170304
1_07_01_00,92,4754.0,-13.52287291357213,-71.96136439820091
1_07_01_00,92,4755.0,-13.522872987924575,-71.96136421988476
1_07_01_00,92,4756.0,-13.522873061827019,-71.96136406690677
1_07_01_00,92,4757.0,-13.522873148360883,-71.96136386764498
1_07_01_00,92,4758.0,-13.522873231628864,-71.96136367095983
1_07_01_00,92,4759.0,-13.52287330340293,-71.96136347316174
1_07_01_00,92,4760.0,-13.52287337339403,-71.96136327811396
1_07_01_00,92,4761.0,-13.522873464526986,-71.9613630460235
1_07_01_00,92,4762.0,-13.52287354447206,-71.96136284244126
1_07_01_00,92,4763.0,-13.522873605947117,-71.96136266075194
1_07_01_00,92,4764.0,-13.522873689205781,-71.96136244128579
1_07_01_00,92,4765.0,-13.522873762023064,-71.96136224927389
1_07_01_00,92,4766.0,-13.522873845362138,-71.96136199256881
1_07_01_00,92,4767.0,-13.522873939310243,-71.96136170366395
1_07_01_00,92,4768.0,-13.522874021465643,-71.96136145040052
1_07_01_00,92,4769.0,-13.522874098731636,-71.96136118289078
1_07_01_00,92,4770.0,-13.5228741659768,-71.9613609489302
1_07_01_00,92,4771.0,-13.522874252253969,-71.96136066031646
1_07_01_00,92,4772.0,-13.522874327445988,-71.96136040790428
1_07_01_00,92,4773.0,-13.522874421996319,-71.9613601282267
1_07_01_00,92,4774.0,-13.522874504478757,-71.96135988404663
1_07_01_00,92,4775.0,-13.522874576206426,-71.9613596715094
1_07_01_00,92,4776.0,-13.52287467289267,-71.96135938267841
1_07_01_00,92,4777.0,-13.5228747571702,-71.96135913068998
1_07_01_00,92,4778.0,-13.522874866187017,-71.96135883194411
1_07_01_00,92,4779.0,-13.522874968187162,-71.9613585506951
1_07_01_00,92,4780.0,-13.522875106304287,-71.96135818541113
1_07_01_00,92,4781.0,-13.52287523394437,-71.96135784562208
1_07_01_00,92,4782.0,-13.522875379294257,-71.96135744662845
1_07_01_00,92,4783.0,-13.52287550785395,-71.96135712195048
1_07_01_00,92,4784.0,-13.522875660346417,-71.9613567170963
1_07_01_00,92,4785.0,-13.522875827066606,-71.96135626220811
1_07_01_00,92,4786.0,-13.522875972806107,-71.96135586469802
1_07_01_00,92,4787.0,-13.52287614785538,-71.96135540105165
1_07_01_00,92,4788.0,-13.522876300796892,-71.96135499627769
1_07_01_00,92,4789.0,-13.522876460390359,-71.96135456402301
1_07_01_00,92,4790.0,-13.522876591378786,-71.96135418389947
1_07_01_00,92,4791.0,-13.522876705055657,-71.96135385362625
1_07_01_00,92,4792.0,-13.522876842387829,-71.96135344920529
1_07_01_00,92,4793.0,-13.522876961607228,-71.96135309764828
1_07_01_00,92,4794.0,-13.522877109931693,-71.96135265591528
1_07_01_00,92,4795.0,-13.522877238795651,-71.96135227160609
1_07_01_00,92,4796.0,-13.52287738879958,-71.96135182170593
1_07_01_00,92,4797.0,-13.522877525428635,-71.96135141113993
1_07_01_00,92,4798.0,-13.52287768822646,-71.96135092005423
1_07_01_00,92,4799.0,-13.522877829692412,-71.9613504927553
1_07_01_00,92,4800.0,-13.522877983687646,-71.96135002660168
1_07_01_00,92,4801.0,-13.522878117268965,-71.96134962169138
1_07_01_00,92,4802.0,-13.522878290519232,-71.9613491232105
1_07_01_00,92,4803.0,-13.522878490648223,-71.9613485394959
1_07_01_00,92,4804.0,-13.522878664829264,-71.96134803130457
1_07_01_00,92,4805.0,-13.522878852806972,-71.96134747833352
1_07_01_00,92,4806.0,-13.522879008313561,-71.96134699422839
1_07_01_00,92,4807.0,-13.52287919916078,-71.96134643070691
1_07_01_00,92,4808.0,-13.522879364874672,-71.96134594117453
1_07_01_00,92,4809.0,-13.522879508330501,-71.96134551717515
1_07_01_00,92,4810.0,-13.522879679921706,-71.96134500590733
1_07_01_00,92,4811.0,-13.52287983444987,-71.96134454484263
1_07_01_00,92,4812.0,-13.522880033018195,-71.96134394859061
1_07_01_00,92,4813.0,-13.522880205313797,-71.96134343087179
1_07_01_00,92,4814.0,-13.52288041286075,-71.96134280497236
1_07_01_00,92,4815.0,-13.522880592948086,-71.96134226150421
1_07_01_00,92,4816.0,-13.522880806541446,-71.9613416154117
1_07_01_00,92,4817.0,-13.522880991826627,-71.96134105456284
1_07_01_00,92,4818.0,-13.522881203456343,-71.96134041304813
1_07_01_00,92,4819.0,-13.522881386884654,-71.96133985663992
1_07_01_00,92,4820.0,-13.522881588669286,-71.96133921787901
1_07_01_00,92,4821.0,-13.522881837868926,-71.96133846372794
1_07_01_00,92,4822.0,-13.522882054171223,-71.96133780884817
1_07_01_00,92,4823.0,-13.522882241441568,-71.96133724158582
1_07_01_00,92,4824.0,-13.522882452452025,-71.96133660173382
1_07_01_00,92,4825.0,-13.522882640414446,-71.96133603146521
1_07_01_00,92,4826.0,-13.522882844022135,-71.96133538771979
1_07_01_00,92,4827.0,-13.522883025276716,-71.96133481448483
1_07_01_00,92,4828.0,-13.52288324750071,-71.96133414464924
1_07_01_00,92,4829.0,-13.522883439736441,-71.96133356510377
1_07_01_00,92,4830.0,-13.522883605507628,-71.96133306524266
1_07_01_00,92,4831.0,-13.52288379519374,-71.96133249215924
1_07_01_00,92,4832.0,-13.522883958689524,-71.96133199808052
1_07_01_00,92,4833.0,-13.522884165258525,-71.96133142284518
1_07_01_00,92,4834.0,-13.522884405512006,-71.96133073910536
1_07_01_00,92,4835.0,-13.52288461350843,-71.96133014782487
1_07_01_00,92,4836.0,-13.522884848923598,-71.96132946824463
1_07_01_00,92,4837.0,-13.522885052537177,-71.96132888087823
1_07_01_00,92,4838.0,-13.522885297178606,-71.96132821407288
1_07_01_00,92,4839.0,-13.522885513840333,-71.96132762311727
1_07_01_00,92,4840.0,-13.52288578175517,-71.96132689237581
1_07_01_00,92,4841.0,-13.52288600687122,-71.9613262572256
1_07_01_00,92,4842.0,-13.522886264236565,-71.96132551748865
1_07_01_00,92,4843.0,-13.522886486795517,-71.96132487804803
1_07_01_00,92,4844.0,-13.522886744880457,-71.9613241735331
1_07_01_00,92,4845.0,-13.52288697276526,-71.96132355092817
1_07_01_00,92,4846.0,-13.522887216871501,-71.96132282190051
1_07_01_00,92,4847.0,-13.522887427523644,-71.96132219233394
1_07_01_00,92,4848.0,-13.522887652939096,-71.9613214917344
1_07_01_00,92,4849.0,-13.522887844976253,-71.96132087000416
1_07_01_00,92,4850.0,-13.522888068997002,-71.96132015425565
1_07_01_00,92,4851.0,-13.522888261843129,-71.96131953669412
1_07_01_00,92,4852.0,-13.522888427259389,-71.96131900557326
1_07_01_00,92,4853.0,-13.522888635591322,-71.96131834628625
1_07_01_00,92,4854.0,-13.522888814677863,-71.96131777846198
1_07_01_00,92,4855.0,-13.522889038383592,-71.96131712320218
1_07_01_00,92,4856.0,-13.522889272633234,-71.96131640933203
1_07_01_00,92,4857.0,-13.522889474506055,-71.96131579373751
1_07_01_00,92,4858.0,-13.522889723182374,-71.96131496661314
1_07_01_00,92,4859.0,-13.52288993753912,-71.96131425179063
1_07_01_00,92,4860.0,-13.522890204178731,-71.96131340747615
1_07_01_00,92,4861.0,-13.522890434275064,-71.96131267803847
1_07_01_00,92,4862.0,-13.522890694695123,-71.96131190449212
1_07_01_00,92,4863.0,-13.522890919356628,-71.96131123746493
1_07_01_00,92,4864.0,-13.522891136498174,-71.96131050221665
1_07_01_00,92,4865.0,-13.522891322967089,-71.96130986880674
1_07_01_00,92,4866.0,-13.522891538726956,-71.9613091539653
1_07_01_00,92,4867.0,-13.522891730202504,-71.9613085417927
1_07_01_00,92,4868.0,-13.522891973255337,-71.9613077764635
1_07_01_00,92,4869.0,-13.522892190385306,-71.9613070931618
1_07_01_00,92,4870.0,-13.52289237692011,-71.9613065057088
1_07_01_00,92,4871.0,-13.522892572949843,-71.96130587037098
1_07_01_00,92,4872.0,-13.522892740937811,-71.96130532500194
1_07_01_00,92,4873.0,-13.522892931538921,-71.96130469380846
1_07_01_00,92,4874.0,-13.52289317623322,-71.96130392612906
1_07_01_00,92,4875.0,-13.522893387009557,-71.96130326462806
1_07_01_00,92,4876.0,-13.52289360061581,-71.96130255510754
1_07_01_00,92,4877.0,-13.52289378770445,-71.96130193351567
1_07_01_00,92,4878.0,-13.522894019376594,-71.96130120438318
1_07_01_00,92,4879.0,-13.522894222319875,-71.9613005659109
1_07_01_00,92,4880.0,-13.522894459602972,-71.96129984726598
1_07_01_00,92,4881.0,-13.52289466387815,-71.96129922907174
1_07_01_00,92,4882.0,-13.522894902569103,-71.96129850685824
1_07_01_00,92,4883.0,-13.522895108048544,-71.96129788559193
1_07_01_00,92,4884.0,-13.522895284371355,-71.96129735293263
1_07_01_00,92,4885.0,-13.522895528973756,-71.96129665411193
1_07_01_00,92,4886.0,-13.522895739711425,-71.96129605335834
1_07_01_00,92,4887.0,-13.522895953310773,-71.96129539940499
1_07_01_00,92,4888.0,-13.522896136737664,-71.9612948379237
1_07_01_00,92,4889.0,-13.52289633005543,-71.96129418723744
1_07_01_00,92,4890.0,-13.522896495601147,-71.96129362846953
1_07_01_00,92,4891.0,-13.522896695983475,-71.96129303056368
1_07_01_00,92,4892.0,-13.522896877306758,-71.9612924303854
1_07_01_00,92,4893.0,-13.522897035623384,-71.961291906108
1_07_01_00,92,4894.0,-13.522897170514113,-71.96129145828766
1_07_01_00,92,4895.0,-13.522897327617915,-71.96129098723965
1_07_01_00,92,4896.0,-13.522897464785318,-71.96129057647177
1_07_01_00,92,4897.0,-13.522897586132515,-71.96129017460095
1_07_01_00,92,4898.0,-13.522897688654748,-71.96128983402582
1_07_01_00,92,4899.0,-13.522897809574847,-71.96128949966716
1_07_01_00,92,4900.0,-13.52289791194919,-71.96128921832688
1_07_01_00,92,4901.0,-13.522898008884134,-71.96128891206038
1_07_01_00,92,4902.0,-13.522898087866466,-71.96128864267862
1_07_01_00,92,4903.0,-13.522898188615553,-71.9612883495464
1_07_01_00,92,4904.0,-13.522898276522424,-71.96128809432503
1_07_01_00,92,4905.0,-13.52289839351592,-71.9612878075343
1_07_01_00,92,4906.0,-13.522898492933992,-71.96128756671119
1_07_01_00,92,4907.0,-13.522898603312665,-71.96128730519162
1_07_01_00,92,4908.0,-13.522898696998753,-71.96128708624244
1_07_01_00,92,4909.0,-13.52289878474833,-71.96128680198485
1_07_01_00,92,4910.0,-13.522898908744002,-71.96128650466385
1_07_01_00,92,4911.0,-13.522899017624592,-71.9612862443332
1_07_01_00,92,4912.0,-13.522899133198026,-71.961285974613
1_07_01_00,92,4913.0,-13.522899234683642,-71.9612857383965
1_07_01_00,92,4914.0,-13.522899317855488,-71.96128554952618
1_07_01_00,92,4915.0,-13.522899424567793,-71.9612853192699
1_07_01_00,92,4916.0,-13.522899515428884,-71.96128512631061
1_07_01_00,92,4917.0,-13.522899599274549,-71.96128490729484
1_07_01_00,92,4918.0,-13.522899678028171,-71.96128471794799
1_07_01_00,92,4919.0,-13.522899762684759,-71.9612844668887
1_07_01_00,92,4920.0,-13.522899837025923,-71.96128424586833
1_07_01_00,92,4921.0,-13.522899899304427,-71.96128396696496
1_07_01_00,92,4922.0,-13.522899945832938,-71.96128372676377
1_07_01_00,92,4923.0,-13.52290002704328,-71.96128346598158
1_07_01_00,92,4924.0,-13.522900095714375,-71.9612832445498
1_07_01_00,92,4925.0,-13.522900197008159,-71.96128298055339
1_07_01_00,92,4926.0,-13.522900311729886,-71.96128267043241
1_07_01_00,92,4927.0,-13.522900413006697,-71.9612823965197
1_07_01_00,92,4928.0,-13.522900499601183,-71.9612821631006
1_07_01_00,92,4929.0,-13.52290059590912,-71.96128187792907
1_07_01_00,92,4930.0,-13.522900678136692,-71.96128163433109
1_07_01_00,92,4931.0,-13.522900780118064,-71.96128136604982
1_07_01_00,92,4932.0,-13.522900867452398,-71.96128113725652
1_07_01_00,92,4933.0,-13.522900989370388,-71.96128087149371
1_07_01_00,92,4934.0,-13.522901094433337,-71.96128064479035
1_07_01_00,92,4935.0,-13.522901217067036,-71.96128035334628
1_07_01_00,92,4936.0,-13.522901322732736,-71.96128010374046
1_07_01_00,92,4937.0,-13.522901413231894,-71.96127976451656
1_07_01_00,92,4938.0,-13.522901493026549,-71.9612794643038
1_07_01_00,92,4939.0,-13.522901619503063,-71.96127915361424
1_07_01_00,92,4940.0,-13.522901731253588,-71.96127887880223
1_07_01_00,92,4941.0,-13.522901867102274,-71.96127850417464
1_07_01_00,92,4942.0,-13.52290198441286,-71.96127818091591
1_07_01_00,92,4943.0,-13.522902101229525,-71.96127783655177
1_07_01_00,92,4944.0,-13.522902210515714,-71.96127744168271
1_07_01_00,92,4945.0,-13.522902304244301,-71.96127710056223
1_07_01_00,92,4946.0,-13.52290238424543,-71.9612768069511
1_07_01_00,92,4947.0,-13.522902528249002,-71.9612765529105
1_07_01_00,92,4948.0,-13.522902648112318,-71.96127633362865
1_07_01_00,92,4949.0,-13.52290276799972,-71.96127597340752
1_07_01_00,92,4950.0,-13.522902871169732,-71.96127566280795
1_07_01_00,92,4951.0,-13.522902972074025,-71.9612753577725
1_07_25_00,113,2325.0,-13.5227935272842,-71.96143947481536
1_07_25_00,113,2326.0,-13.5227935272842,-71.96143947481536
1_07_25_00,113,2327.0,-13.522793638021755,-71.9614391480671
1_07_25_00,113,2328.0,-13.522793641949935,-71.9614390228626
1_07_25_00,113,2329.0,-13.52279383836237,-71.96143851793822
1_07_25_00,113,2330.0,-13.522793968031019,-71.9614381843277
1_07_25_00,113,2331.0,-13.522794220571287,-71.96143758457112
1_07_25_00,113,2332.0,-13.522794423083017,-71.96143710371884
1_07_25_00,113,2333.0,-13.522794749882157,-71.96143630470634
1_07_25_00,113,2334.0,-13.52279502610044,-71.96143562945277
1_07_25_00,113,2335.0,-13.522795259011874,-71.96143506016114
1_07_25_00,113,2336.0,-13.522795609508997,-71.96143419145199
1_07_25_00,113,2337.0,-13.522795926872677,-71.96143332550551
1_07_25_00,113,2338.0,-13.522796190037495,-71.96143260531514
1_07_25_00,113,2339.0,-13.522796495503417,-71.96143161450921
1_07_25_00,113,2340.0,-13.52279676651405,-71.96143080106887
1_07_25_00,113,2341.0,-13.522797082990031,-71.96142982020453
1_07_25_00,113,2342.0,-13.522797342630854,-71.96142901235278
1_07_25_00,113,2343.0,-13.522797645607426,-71.9614280498509
1_07_25_00,113,2344.0,-13.522797894394733,-71.96142725661376
1_07_25_00,113,2345.0,-13.5227982317146,-71.96142626912837
1_07_25_00,113,2346.0,-13.522798510637342,-71.96142545212658
1_07_25_00,113,2347.0,-13.522798823787252,-71.96142450347263
1_07_25_00,113,2348.0,-13.5227991100556,-71.96142366519496
1_07_25_00,113,2349.0,-13.52279945297892,-71.96142265769907
1_07_25_00,113,2350.0,-13.522799739247287,-71.96142181632382
1_07_25_00,113,2351.0,-13.522800045230028,-71.96142091548214
